slug,image_url,width,height,license,author,source_url,title
tresaith,https://upload.wikimedia.org/wikipedia/commons/c/c8/Rocks_on_Beach_near_Tresaith_in_Wales.jpg,2272,1704,CC BY 2.0,SNappa2006 (https://www.flickr.com/people/snappa2006/),https://commons.wikimedia.org/wiki/File:Rocks_on_Beach_near_Tresaith_in_Wales.jpg,Rocks on Beach near Tresaith in Wales.jpg
tresaith,https://upload.wikimedia.org/wikipedia/commons/5/5d/The_beach_at_Tresaith_-_geograph.org.uk_-_6024949.jpg,2304,1728,CC BY-SA 2.0,Eirian Evans,https://commons.wikimedia.org/wiki/File:The_beach_at_Tresaith_-_geograph.org.uk_-_6024949.jpg,The beach at Tresaith - geograph.org.uk - 6024949.jpg
tresaith,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tresaith_Beach_-_geograph.org.uk_-_4574344.jpg,1280,851,CC BY-SA 2.0,Stephen McKay,https://commons.wikimedia.org/wiki/File:Tresaith_Beach_-_geograph.org.uk_-_4574344.jpg,Tresaith Beach - geograph.org.uk - 4574344.jpg
tresaith,https://upload.wikimedia.org/wikipedia/commons/b/b4/Tresaith_Beach_-_geograph.org.uk_-_4960117.jpg,2048,1536,CC BY-SA 2.0,BARRIE TRIGG,https://commons.wikimedia.org/wiki/File:Tresaith_Beach_-_geograph.org.uk_-_4960117.jpg,Tresaith Beach - geograph.org.uk - 4960117.jpg
tresaith,https://upload.wikimedia.org/wikipedia/commons/5/5e/Tresaith_Beach_-_geograph.org.uk_-_6896437.jpg,3903,1812,CC BY-SA 2.0,Anthony Parkes,https://commons.wikimedia.org/wiki/File:Tresaith_Beach_-_geograph.org.uk_-_6896437.jpg,Tresaith Beach - geograph.org.uk - 6896437.jpg
tresaith,https://upload.wikimedia.org/wikipedia/commons/7/70/Tresaith_Beach_-_geograph.org.uk_-_7368113.jpg,1600,900,CC BY-SA 2.0,Sandy Gerrard,https://commons.wikimedia.org/wiki/File:Tresaith_Beach_-_geograph.org.uk_-_7368113.jpg,Tresaith Beach - geograph.org.uk - 7368113.jpg
aberporth,https://upload.wikimedia.org/wikipedia/commons/9/96/Aberporth_-_East_beach_-_geograph.org.uk_-_2454946.jpg,1229,922,CC BY-SA 2.0,Richard Law,https://commons.wikimedia.org/wiki/File:Aberporth_-_East_beach_-_geograph.org.uk_-_2454946.jpg,Aberporth - East beach - geograph.org.uk - 2454946.jpg
aberporth,https://upload.wikimedia.org/wikipedia/commons/e/e2/Aberporth_-_West_beach_-_geograph.org.uk_-_2456457.jpg,1172,878,CC BY-SA 2.0,Richard Law,https://commons.wikimedia.org/wiki/File:Aberporth_-_West_beach_-_geograph.org.uk_-_2456457.jpg,Aberporth - West beach - geograph.org.uk - 2456457.jpg
aberporth,https://upload.wikimedia.org/wikipedia/commons/f/fa/Aberporth_-_panoramio.jpg,4000,3000,CC BY 3.0,Tanya Dedyukhina,https://commons.wikimedia.org/wiki/File:Aberporth_-_panoramio.jpg,Aberporth - panoramio.jpg
aberporth,https://upload.wikimedia.org/wikipedia/commons/6/61/Aberporth_-_panoramio_%281%29.jpg,4000,3000,CC BY 3.0,Tanya Dedyukhina,https://commons.wikimedia.org/wiki/File:Aberporth_-_panoramio_(1).jpg,Aberporth - panoramio (1).jpg
aberporth,https://upload.wikimedia.org/wikipedia/commons/d/d5/Aberporth_-_panoramio_%2814%29.jpg,4000,3000,CC BY 3.0,Tanya Dedyukhina,https://commons.wikimedia.org/wiki/File:Aberporth_-_panoramio_(14).jpg,Aberporth - panoramio (14).jpg
aberporth,https://upload.wikimedia.org/wikipedia/commons/6/6f/Aberporth_-_panoramio_%282%29.jpg,4000,3000,CC BY 3.0,Tanya Dedyukhina,https://commons.wikimedia.org/wiki/File:Aberporth_-_panoramio_(2).jpg,Aberporth - panoramio (2).jpg
aberporth,https://upload.wikimedia.org/wikipedia/commons/8/8d/Aberporth_-_panoramio_%284%29.jpg,4000,3000,CC BY 3.0,Tanya Dedyukhina,https://commons.wikimedia.org/wiki/File:Aberporth_-_panoramio_(4).jpg,Aberporth - panoramio (4).jpg
aberporth,https://upload.wikimedia.org/wikipedia/commons/8/84/Aberporth_-_panoramio_%286%29.jpg,4000,3000,CC BY 3.0,Tanya Dedyukhina,https://commons.wikimedia.org/wiki/File:Aberporth_-_panoramio_(6).jpg,Aberporth - panoramio (6).jpg
aberporth,https://upload.wikimedia.org/wikipedia/commons/f/f7/Aberporth_Bay_-_geograph.org.uk_-_7381870.jpg,5184,2912,CC BY-SA 2.0,Colin Park,https://commons.wikimedia.org/wiki/File:Aberporth_Bay_-_geograph.org.uk_-_7381870.jpg,Aberporth Bay - geograph.org.uk - 7381870.jpg
aberporth,https://upload.wikimedia.org/wikipedia/commons/a/a9/Aberporth_Beach_-_geograph.org.uk_-_5776002.jpg,3888,2592,CC BY-SA 2.0,John Dalling,https://commons.wikimedia.org/wiki/File:Aberporth_Beach_-_geograph.org.uk_-_5776002.jpg,Aberporth Beach - geograph.org.uk - 5776002.jpg
new-quay-harbour,https://upload.wikimedia.org/wikipedia/commons/7/75/Ceredigion_county_Wales.jpg,600,1340,CC BY-SA 4.0,See those listed above-this is a composite of their work.,https://commons.wikimedia.org/wiki/File:Ceredigion_county_Wales.jpg,Ceredigion county Wales.jpg
new-quay-harbour,https://upload.wikimedia.org/wikipedia/commons/1/14/New_Quay_Wales_Harbour_from_the_Hill_-_panoramio.jpg,1408,1056,CC BY 3.0,Tanya Dedyukhina,https://commons.wikimedia.org/wiki/File:New_Quay_Wales_Harbour_from_the_Hill_-_panoramio.jpg,New Quay Wales Harbour from the Hill - panoramio.jpg
new-quay-harbour,https://upload.wikimedia.org/wikipedia/commons/d/d1/New_Quay_beach_from_the_harbour_-_geograph.org.uk_-_2927272.jpg,3008,2000,CC BY-SA 2.0,Roger Davies,https://commons.wikimedia.org/wiki/File:New_Quay_beach_from_the_harbour_-_geograph.org.uk_-_2927272.jpg,New Quay beach from the harbour - geograph.org.uk - 2927272.jpg
new-quay-harbour,https://upload.wikimedia.org/wikipedia/commons/8/8c/New_Quay_harbour_and_beach_-_geograph.org.uk_-_3101826.jpg,3264,2448,CC BY-SA 2.0,chris whitehouse,https://commons.wikimedia.org/wiki/File:New_Quay_harbour_and_beach_-_geograph.org.uk_-_3101826.jpg,New Quay harbour and beach - geograph.org.uk - 3101826.jpg
new-quay-harbour,https://upload.wikimedia.org/wikipedia/commons/9/95/The_jetty_and_harbour%2C_New_Quay%2C_Ceredigion_-_geograph.org.uk_-_6931738.jpg,4000,3000,CC BY-SA 2.0,Ruth Sharville,"https://commons.wikimedia.org/wiki/File:The_jetty_and_harbour,_New_Quay,_Ceredigion_-_geograph.org.uk_-_6931738.jpg","The jetty and harbour, New Quay, Ceredigion - geograph.org.uk - 6931738.jpg"
cwmtydu,https://upload.wikimedia.org/wikipedia/commons/5/5d/Cwmtydu_Beach_-_geograph.org.uk_-_4881882.jpg,4367,3275,CC BY-SA 2.0,Anthony Parkes,https://commons.wikimedia.org/wiki/File:Cwmtydu_Beach_-_geograph.org.uk_-_4881882.jpg,Cwmtydu Beach - geograph.org.uk - 4881882.jpg
cwmtydu,https://upload.wikimedia.org/wikipedia/commons/6/61/Cwmtydu_Beach_-_geograph.org.uk_-_5377530.jpg,1078,808,CC BY-SA 2.0,paul wood,https://commons.wikimedia.org/wiki/File:Cwmtydu_Beach_-_geograph.org.uk_-_5377530.jpg,Cwmtydu Beach - geograph.org.uk - 5377530.jpg
cwmtydu,https://upload.wikimedia.org/wikipedia/commons/6/60/The_headland_at_Cwmtydu_-_geograph.org.uk_-_3677567.jpg,1024,685,CC BY-SA 2.0,Dave Croker,https://commons.wikimedia.org/wiki/File:The_headland_at_Cwmtydu_-_geograph.org.uk_-_3677567.jpg,The headland at Cwmtydu - geograph.org.uk - 3677567.jpg
cwmtydu,https://upload.wikimedia.org/wikipedia/commons/7/7b/Walking_the_dogs_on_Cwmtydu_Beach_-_geograph.org.uk_-_4881878.jpg,4499,3375,CC BY-SA 2.0,Anthony Parkes,https://commons.wikimedia.org/wiki/File:Walking_the_dogs_on_Cwmtydu_Beach_-_geograph.org.uk_-_4881878.jpg,Walking the dogs on Cwmtydu Beach - geograph.org.uk - 4881878.jpg
porth-ysgo,https://upload.wikimedia.org/wikipedia/commons/7/7c/Porth_Ysgo.jpg,3096,4128,CC BY-SA 4.0,Headlock0225,https://commons.wikimedia.org/wiki/File:Porth_Ysgo.jpg,Porth Ysgo.jpg
porth-ysgo,https://upload.wikimedia.org/wikipedia/commons/e/ef/View_across_to_Traeth_Aberdaron_%28Aberdaron_Beach%29_-_geograph.org.uk_-_7200155.jpg,1024,768,CC BY-SA 2.0,Rod Grealish,https://commons.wikimedia.org/wiki/File:View_across_to_Traeth_Aberdaron_(Aberdaron_Beach)_-_geograph.org.uk_-_7200155.jpg,View across to Traeth Aberdaron (Aberdaron Beach) - geograph.org.uk - 7200155.jpg
machroes,https://upload.wikimedia.org/wikipedia/commons/e/e0/Abersoch_Bay_from_Machroes.jpg,2048,1536,Public domain,Rob nickson at English Wikipedia,https://commons.wikimedia.org/wiki/File:Abersoch_Bay_from_Machroes.jpg,Abersoch Bay from Machroes.jpg
machroes,https://upload.wikimedia.org/wikipedia/commons/9/97/Cim%2C_farmhouse_south_of_Machroes_-_geograph.org.uk_-_2931428.jpg,3648,2736,CC BY-SA 2.0,Peter Barr,"https://commons.wikimedia.org/wiki/File:Cim,_farmhouse_south_of_Machroes_-_geograph.org.uk_-_2931428.jpg","Cim, farmhouse south of Machroes - geograph.org.uk - 2931428.jpg"
machroes,https://upload.wikimedia.org/wikipedia/commons/d/d0/Minor_road_through_Machroes_-_geograph.org.uk_-_7023172.jpg,3897,2923,CC BY-SA 2.0,Eirian Evans,https://commons.wikimedia.org/wiki/File:Minor_road_through_Machroes_-_geograph.org.uk_-_7023172.jpg,Minor road through Machroes - geograph.org.uk - 7023172.jpg
criccieth-west,https://upload.wikimedia.org/wikipedia/commons/3/35/Criccieth_Beach_and_Castle_-_geograph.org.uk_-_2372365.jpg,1024,683,CC BY-SA 2.0,Christine Matthews,https://commons.wikimedia.org/wiki/File:Criccieth_Beach_and_Castle_-_geograph.org.uk_-_2372365.jpg,Criccieth Beach and Castle - geograph.org.uk - 2372365.jpg
cwmtydu,https://upload.wikimedia.org/wikipedia/commons/b/b7/Approaching_Cwmtydu_-_geograph.org.uk_-_7905881.jpg,1536,2048,CC BY-SA 2.0,Alan Hughes,https://commons.wikimedia.org/wiki/File:Approaching_Cwmtydu_-_geograph.org.uk_-_7905881.jpg,Approaching Cwmtydu - geograph.org.uk - 7905881.jpg
cwmtydu,https://upload.wikimedia.org/wikipedia/commons/5/51/Arwydd_Cwmtydu_roadsign_-_Ceredigion%2C_Wales.jpg,4896,3672,CC BY-SA 4.0,Llywelyn2000,"https://commons.wikimedia.org/wiki/File:Arwydd_Cwmtydu_roadsign_-_Ceredigion,_Wales.jpg","Arwydd Cwmtydu roadsign - Ceredigion, Wales.jpg"
cwmtydu,https://upload.wikimedia.org/wikipedia/commons/9/93/Caravan_site_at_Cwmtydu_-_geograph.org.uk_-_7905867.jpg,4032,3024,CC BY-SA 2.0,Alan Hughes,https://commons.wikimedia.org/wiki/File:Caravan_site_at_Cwmtydu_-_geograph.org.uk_-_7905867.jpg,Caravan site at Cwmtydu - geograph.org.uk - 7905867.jpg
cwmtydu,https://upload.wikimedia.org/wikipedia/commons/f/fc/Coastal_Path%2C_Cwmtydu_-_geograph.org.uk_-_1769367.jpg,2048,1360,CC BY-SA 2.0,Anthony Parkes,"https://commons.wikimedia.org/wiki/File:Coastal_Path,_Cwmtydu_-_geograph.org.uk_-_1769367.jpg","Coastal Path, Cwmtydu - geograph.org.uk - 1769367.jpg"
cwmtydu,https://upload.wikimedia.org/wikipedia/commons/5/54/Cwmtydu_-_geograph.org.uk_-_1763248.jpg,1024,768,CC BY-SA 2.0,Rudi Winter,https://commons.wikimedia.org/wiki/File:Cwmtydu_-_geograph.org.uk_-_1763248.jpg,Cwmtydu - geograph.org.uk - 1763248.jpg
cwmtydu,https://upload.wikimedia.org/wikipedia/commons/3/30/Cwmtydu_-_geograph.org.uk_-_1763254.jpg,1024,768,CC BY-SA 2.0,Rudi Winter,https://commons.wikimedia.org/wiki/File:Cwmtydu_-_geograph.org.uk_-_1763254.jpg,Cwmtydu - geograph.org.uk - 1763254.jpg
new-quay-harbour,https://upload.wikimedia.org/wikipedia/commons/5/56/Dark_green_cabinet%2C_New_Quay%2C_Ceredigion_-_geograph.org.uk_-_7253364.jpg,1600,1342,CC BY-SA 2.0,Jaggery,"https://commons.wikimedia.org/wiki/File:Dark_green_cabinet,_New_Quay,_Ceredigion_-_geograph.org.uk_-_7253364.jpg","Dark green cabinet, New Quay, Ceredigion - geograph.org.uk - 7253364.jpg"
new-quay-harbour,https://upload.wikimedia.org/wikipedia/commons/e/e9/Down_Glanmor_Terrace%2C_New_Quay%2C_Ceredigion_-_geograph.org.uk_-_7253102.jpg,1409,1600,CC BY-SA 2.0,Jaggery,"https://commons.wikimedia.org/wiki/File:Down_Glanmor_Terrace,_New_Quay,_Ceredigion_-_geograph.org.uk_-_7253102.jpg","Down Glanmor Terrace, New Quay, Ceredigion - geograph.org.uk - 7253102.jpg"
new-quay-harbour,https://upload.wikimedia.org/wikipedia/commons/2/24/Gomer_Crescent%2C_New_Quay%2C_Ceredigion_-_geograph.org.uk_-_7253079.jpg,1598,1600,CC BY-SA 2.0,Jaggery,"https://commons.wikimedia.org/wiki/File:Gomer_Crescent,_New_Quay,_Ceredigion_-_geograph.org.uk_-_7253079.jpg","Gomer Crescent, New Quay, Ceredigion - geograph.org.uk - 7253079.jpg"
new-quay-harbour,https://upload.wikimedia.org/wikipedia/commons/6/6c/House_above_New_Road%2C_New_Quay%2C_Ceredigion_-_geograph.org.uk_-_7683935.jpg,2276,1763,CC BY-SA 2.0,Jaggery,"https://commons.wikimedia.org/wiki/File:House_above_New_Road,_New_Quay,_Ceredigion_-_geograph.org.uk_-_7683935.jpg","House above New Road, New Quay, Ceredigion - geograph.org.uk - 7683935.jpg"
new-quay-harbour,https://upload.wikimedia.org/wikipedia/commons/0/0b/New_Quay%2C_Ceredigion_-_geograph.org.uk_-_5899582.jpg,2592,1944,CC BY-SA 2.0,David Purchase,"https://commons.wikimedia.org/wiki/File:New_Quay,_Ceredigion_-_geograph.org.uk_-_5899582.jpg","New Quay, Ceredigion - geograph.org.uk - 5899582.jpg"
blue-pool-ceibwr,https://upload.wikimedia.org/wikipedia/commons/6/6c/CeibwrCliffs.jpg,2468,1383,Public domain,LinguisticDemographer at English Wikipedia,https://commons.wikimedia.org/wiki/File:CeibwrCliffs.jpg,CeibwrCliffs.jpg
blue-pool-ceibwr,https://upload.wikimedia.org/wikipedia/commons/1/12/Ceibwr_Bay%2C_entrance_to_Ceibwr_Cove%2C_Pembrokeshire_%28Tony_Holkham_27_Oct_2012%29.jpg,4000,3000,CC BY-SA 3.0,Tony Holkham,"https://commons.wikimedia.org/wiki/File:Ceibwr_Bay,_entrance_to_Ceibwr_Cove,_Pembrokeshire_(Tony_Holkham_27_Oct_2012).jpg","Ceibwr Bay, entrance to Ceibwr Cove, Pembrokeshire (Tony Holkham 27 Oct 2012).jpg"
blue-pool-ceibwr,https://upload.wikimedia.org/wikipedia/commons/2/2a/Ceibwr_Bay_-_geograph.org.uk_-_6257337.jpg,4000,3000,CC BY-SA 2.0,Eirian Evans,https://commons.wikimedia.org/wiki/File:Ceibwr_Bay_-_geograph.org.uk_-_6257337.jpg,Ceibwr Bay - geograph.org.uk - 6257337.jpg
blue-pool-ceibwr,https://upload.wikimedia.org/wikipedia/commons/a/a0/Ceibwr_Bay_-_geograph.org.uk_-_6257345.jpg,4000,3000,CC BY-SA 2.0,Eirian Evans,https://commons.wikimedia.org/wiki/File:Ceibwr_Bay_-_geograph.org.uk_-_6257345.jpg,Ceibwr Bay - geograph.org.uk - 6257345.jpg
