id,channel,content_type,route_or_slug,title,region,activity,commercial_tier,priority,status,launch_visible,owner,assigned_agent,source_count,source_urls,evidence_status,image_status,image_source_url,copy_status,seo_status,schema_status,commercial_review_status,safety_or_legal_status,last_generated_at,last_reviewed_at,next_review_due,published_at,blocker_reason,review_notes,quality_score,confidence_score
event-halloween-and-autumn-trails-at-national-museum-cardiff,dynamic,event,/events/halloween-and-autumn-trails-at-national-museum-cardiff,Halloween And Autumn Trails At National Museum Cardiff,,,not_applicable,8,qa_needed,false,content-ops,,0,,missing,missing,,needs_review,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Halloween and Autumn Trails at National Museum Cardiff"" missing image",Audit gap: Source event image from operator or generate,55,25
event-halloween-and-autumn-trails-at-national-roman-legion-museum,dynamic,event,/events/halloween-and-autumn-trails-at-national-roman-legion-museum,Halloween And Autumn Trails At National Roman Legion Museum,,,not_applicable,8,qa_needed,false,content-ops,,0,,missing,missing,,needs_review,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Halloween and Autumn Trails at National Roman Legion Museum"" missing image",Audit gap: Source event image from operator or generate,55,25
event-halloween-and-autumn-trails-at-national-showcaves-centre-for-wales-dan-yr-ogof,dynamic,event,/events/halloween-and-autumn-trails-at-national-showcaves-centre-for-wales-dan-yr-ogof,Halloween And Autumn Trails At National Showcaves Centre For Wales Dan Yr Ogof,,,not_applicable,8,qa_needed,false,content-ops,,0,,missing,missing,,needs_review,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Halloween and Autumn Trails at National Showcaves Centre for Wales (Dan yr Ogof)"" missing image",Audit gap: Source event image from operator or generate,55,25
event-halloween-and-autumn-trails-at-national-slate-museum,dynamic,event,/events/halloween-and-autumn-trails-at-national-slate-museum,Halloween And Autumn Trails At National Slate Museum,,,not_applicable,8,qa_needed,false,content-ops,,0,,missing,missing,,needs_review,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Halloween and Autumn Trails at National Slate Museum"" missing image",Audit gap: Source event image from operator or generate,55,25
event-halloween-and-autumn-trails-at-national-waterfront-museum,dynamic,event,/events/halloween-and-autumn-trails-at-national-waterfront-museum,Halloween And Autumn Trails At National Waterfront Museum,,,not_applicable,8,qa_needed,false,content-ops,,0,,missing,missing,,needs_review,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Halloween and Autumn Trails at National Waterfront Museum"" missing image",Audit gap: Source event image from operator or generate,55,25
event-halloween-and-autumn-trails-at-national-wool-museum,dynamic,event,/events/halloween-and-autumn-trails-at-national-wool-museum,Halloween And Autumn Trails At National Wool Museum,,,not_applicable,8,qa_needed,false,content-ops,,0,,missing,missing,,needs_review,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Halloween and Autumn Trails at National Wool Museum"" missing image",Audit gap: Source event image from operator or generate,55,25
event-halloween-and-autumn-trails-at-pembrey-country-park,dynamic,event,/events/halloween-and-autumn-trails-at-pembrey-country-park,Halloween And Autumn Trails At Pembrey Country Park,,,not_applicable,8,qa_needed,false,content-ops,,0,,missing,missing,,needs_review,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Halloween and Autumn Trails at Pembrey Country Park"" missing image",Audit gap: Source event image from operator or generate,55,25
event-halloween-and-autumn-trails-at-penrhyn-castle,dynamic,event,/events/halloween-and-autumn-trails-at-penrhyn-castle,Halloween And Autumn Trails At Penrhyn Castle,,,not_applicable,8,qa_needed,false,content-ops,,0,,missing,missing,,needs_review,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Halloween and Autumn Trails at Penrhyn Castle"" missing image",Audit gap: Source event image from operator or generate,55,25
event-halloween-and-autumn-trails-at-plas-newydd-house-and-garden,dynamic,event,/events/halloween-and-autumn-trails-at-plas-newydd-house-and-garden,Halloween And Autumn Trails At Plas Newydd House And Garden,,,not_applicable,8,qa_needed,false,content-ops,,0,,missing,missing,,needs_review,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Halloween and Autumn Trails at Plas Newydd House and Garden"" missing image",Audit gap: Source event image from operator or generate,55,25
event-halloween-and-autumn-trails-at-plas-yn-rhiw,dynamic,event,/events/halloween-and-autumn-trails-at-plas-yn-rhiw,Halloween And Autumn Trails At Plas Yn Rhiw,,,not_applicable,8,qa_needed,false,content-ops,,0,,missing,missing,,needs_review,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Halloween and Autumn Trails at Plas yn Rhiw"" missing image",Audit gap: Source event image from operator or generate,55,25
event-halloween-and-autumn-trails-at-powis-castle-and-garden,dynamic,event,/events/halloween-and-autumn-trails-at-powis-castle-and-garden,Halloween And Autumn Trails At Powis Castle And Garden,,,not_applicable,8,qa_needed,false,content-ops,,0,,missing,missing,,needs_review,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Halloween and Autumn Trails at Powis Castle and Garden"" missing image",Audit gap: Source event image from operator or generate,55,25
event-halloween-and-autumn-trails-at-raglan-castle,dynamic,event,/events/halloween-and-autumn-trails-at-raglan-castle,Halloween And Autumn Trails At Raglan Castle,,,not_applicable,8,qa_needed,false,content-ops,,0,,missing,missing,,needs_review,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Halloween and Autumn Trails at Raglan Castle"" missing image",Audit gap: Source event image from operator or generate,55,25
event-halloween-and-autumn-trails-at-rhuddlan-castle,dynamic,event,/events/halloween-and-autumn-trails-at-rhuddlan-castle,Halloween And Autumn Trails At Rhuddlan Castle,,,not_applicable,8,qa_needed,false,content-ops,,0,,missing,missing,,needs_review,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Halloween and Autumn Trails at Rhuddlan Castle"" missing image",Audit gap: Source event image from operator or generate,55,25
event-halloween-and-autumn-trails-at-rspb-conwy,dynamic,event,/events/halloween-and-autumn-trails-at-rspb-conwy,Halloween And Autumn Trails At Rspb Conwy,,,not_applicable,8,qa_needed,false,content-ops,,0,,missing,missing,,needs_review,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Halloween and Autumn Trails at RSPB Conwy"" missing image",Audit gap: Source event image from operator or generate,55,25
event-halloween-and-autumn-trails-at-rspb-lake-vyrnwy,dynamic,event,/events/halloween-and-autumn-trails-at-rspb-lake-vyrnwy,Halloween And Autumn Trails At Rspb Lake Vyrnwy,,,not_applicable,8,qa_needed,false,content-ops,,0,,missing,missing,,needs_review,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Halloween and Autumn Trails at RSPB Lake Vyrnwy"" missing image",Audit gap: Source event image from operator or generate,55,25
event-halloween-and-autumn-trails-at-rspb-newport-wetlands,dynamic,event,/events/halloween-and-autumn-trails-at-rspb-newport-wetlands,Halloween And Autumn Trails At Rspb Newport Wetlands,,,not_applicable,8,qa_needed,false,content-ops,,0,,missing,missing,,needs_review,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Halloween and Autumn Trails at RSPB Newport Wetlands"" missing image",Audit gap: Source event image from operator or generate,55,25
event-halloween-and-autumn-trails-at-rspb-south-stack,dynamic,event,/events/halloween-and-autumn-trails-at-rspb-south-stack,Halloween And Autumn Trails At Rspb South Stack,,,not_applicable,8,qa_needed,false,content-ops,,0,,missing,missing,,needs_review,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Halloween and Autumn Trails at RSPB South Stack"" missing image",Audit gap: Source event image from operator or generate,55,25
event-halloween-and-autumn-trails-at-rspb-ynys-hir,dynamic,event,/events/halloween-and-autumn-trails-at-rspb-ynys-hir,Halloween And Autumn Trails At Rspb Ynys Hir,,,not_applicable,8,qa_needed,false,content-ops,,0,,missing,missing,,needs_review,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Halloween and Autumn Trails at RSPB Ynys-hir"" missing image",Audit gap: Source event image from operator or generate,55,25
event-halloween-and-autumn-trails-at-skomer-island,dynamic,event,/events/halloween-and-autumn-trails-at-skomer-island,Halloween And Autumn Trails At Skomer Island,,,not_applicable,8,qa_needed,false,content-ops,,0,,missing,missing,,needs_review,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Halloween and Autumn Trails at Skomer Island"" missing image",Audit gap: Source event image from operator or generate,55,25
event-halloween-and-autumn-trails-at-st-davids-bishop-s-palace,dynamic,event,/events/halloween-and-autumn-trails-at-st-davids-bishop-s-palace,Halloween And Autumn Trails At St Davids Bishop S Palace,,,not_applicable,8,qa_needed,false,content-ops,,0,,missing,missing,,needs_review,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Halloween and Autumn Trails at St Davids Bishop's Palace"" missing image",Audit gap: Source event image from operator or generate,55,25
event-halloween-and-autumn-trails-at-st-fagans-national-museum-of-history,dynamic,event,/events/halloween-and-autumn-trails-at-st-fagans-national-museum-of-history,Halloween And Autumn Trails At St Fagans National Museum Of History,,,not_applicable,8,qa_needed,false,content-ops,,0,,missing,missing,,needs_review,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Halloween and Autumn Trails at St Fagans National Museum of History"" missing image",Audit gap: Source event image from operator or generate,55,25
event-halloween-and-autumn-trails-at-stackpole-estate,dynamic,event,/events/halloween-and-autumn-trails-at-stackpole-estate,Halloween And Autumn Trails At Stackpole Estate,,,not_applicable,8,qa_needed,false,content-ops,,0,,missing,missing,,needs_review,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Halloween and Autumn Trails at Stackpole Estate"" missing image",Audit gap: Source event image from operator or generate,55,25
event-halloween-and-autumn-trails-at-talyllyn-railway,dynamic,event,/events/halloween-and-autumn-trails-at-talyllyn-railway,Halloween And Autumn Trails At Talyllyn Railway,,,not_applicable,8,qa_needed,false,content-ops,,0,,missing,missing,,needs_review,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Halloween and Autumn Trails at Talyllyn Railway"" missing image",Audit gap: Source event image from operator or generate,55,25
event-halloween-and-autumn-trails-at-tredegar-house,dynamic,event,/events/halloween-and-autumn-trails-at-tredegar-house,Halloween And Autumn Trails At Tredegar House,,,not_applicable,8,qa_needed,false,content-ops,,0,,missing,missing,,needs_review,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Halloween and Autumn Trails at Tredegar House"" missing image",Audit gap: Source event image from operator or generate,55,25
event-halloween-and-autumn-trails-at-tretower-court-and-castle,dynamic,event,/events/halloween-and-autumn-trails-at-tretower-court-and-castle,Halloween And Autumn Trails At Tretower Court And Castle,,,not_applicable,8,qa_needed,false,content-ops,,0,,missing,missing,,needs_review,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Halloween and Autumn Trails at Tretower Court and Castle"" missing image",Audit gap: Source event image from operator or generate,55,25
event-halloween-and-autumn-trails-at-vale-of-rheidol-railway,dynamic,event,/events/halloween-and-autumn-trails-at-vale-of-rheidol-railway,Halloween And Autumn Trails At Vale Of Rheidol Railway,,,not_applicable,8,qa_needed,false,content-ops,,0,,missing,missing,,needs_review,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Halloween and Autumn Trails at Vale of Rheidol Railway"" missing image",Audit gap: Source event image from operator or generate,55,25
event-halloween-and-autumn-trails-at-welsh-mountain-zoo,dynamic,event,/events/halloween-and-autumn-trails-at-welsh-mountain-zoo,Halloween And Autumn Trails At Welsh Mountain Zoo,,,not_applicable,8,qa_needed,false,content-ops,,0,,missing,missing,,needs_review,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Halloween and Autumn Trails at Welsh Mountain Zoo"" missing image",Audit gap: Source event image from operator or generate,55,25
event-halloween-and-autumn-trails-at-welsh-wildlife-centre-cilgerran,dynamic,event,/events/halloween-and-autumn-trails-at-welsh-wildlife-centre-cilgerran,Halloween And Autumn Trails At Welsh Wildlife Centre Cilgerran,,,not_applicable,8,qa_needed,false,content-ops,,0,,missing,missing,,needs_review,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Halloween and Autumn Trails at Welsh Wildlife Centre (Cilgerran)"" missing image",Audit gap: Source event image from operator or generate,55,25
event-halloween-and-autumn-trails-at-zip-world-various,dynamic,event,/events/halloween-and-autumn-trails-at-zip-world-various,Halloween And Autumn Trails At Zip World Various,,,not_applicable,8,qa_needed,false,content-ops,,0,,missing,missing,,needs_review,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Halloween and Autumn Trails at Zip World (Various)"" missing image",Audit gap: Source event image from operator or generate,55,25
event-hammerfest,dynamic,event,/events/hammerfest,Hammerfest,,,not_applicable,8,qa_needed,false,content-ops,,0,,partial,needs_review,,missing,needs_review,needs_review,not_applicable,needs_review,,,,,"Event ""Hammerfest"" missing image | Event ""Hammerfest"" has thin description",Audit gap: Source event image from operator or generate | Audit gap: Write proper event description,70,45
