id,type,name,slug,region,source_file,data_completeness,status,notes
42bad84211,images,Coastal rocks and cliff on Traeth Penllech - geograph.org.uk - 6894348.jpg,traeth-penllech,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
42bad84211,images,Coastal rocks on Traeth Penllech - geograph.org.uk - 6894307.jpg,traeth-penllech,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
42bad84211,images,Coastal rocks on Traeth Penllech - geograph.org.uk - 6894312.jpg,traeth-penllech,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
de5a0fd9ec,images,A busy Trearddur Bay - geograph.org.uk - 5924403.jpg,trearddur-bay,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
de5a0fd9ec,images,Cannon at Trearddur Bay - geograph.org.uk - 6169253.jpg,trearddur-bay,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
de5a0fd9ec,images,Canoeists at Trearddur Bay - geograph.org.uk - 5344759.jpg,trearddur-bay,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
de5a0fd9ec,images,Caravan park south of Trearddur Bay - geograph.org.uk - 5925273.jpg,trearddur-bay,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
de5a0fd9ec,images,Entrance to Trearddur Bay Hotel - geograph.org.uk - 5922898.jpg,trearddur-bay,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
de5a0fd9ec,images,Holiday park at Trearddur Bay - geograph.org.uk - 5921636.jpg,trearddur-bay,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
de5a0fd9ec,images,Hotel near Trearddur Bay - geograph.org.uk - 5921634.jpg,trearddur-bay,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
de5a0fd9ec,images,"Melin y Gof, Trearddur Bay - geograph.org.uk - 5422305.jpg",trearddur-bay,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
de5a0fd9ec,images,"Millennium Cross, Trearddur Bay - geograph.org.uk - 7137919.jpg",trearddur-bay,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
de5a0fd9ec,images,"Noddfa Eglwys Unedig, Trearddur Bay - geograph.org.uk - 3791638.jpg",trearddur-bay,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
296e221494,images,Carreg y Trothwy Waterfall Tresaith Beach - geograph.org.uk - 4960892.jpg,tresaith,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
296e221494,images,Carreg y Trothwy Waterfall at Tresaith Beach - geograph.org.uk - 4960894.jpg,tresaith,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
296e221494,images,"Lifeguards hut, Tresaith beach - geograph.org.uk - 5551064.jpg",tresaith,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
296e221494,images,Looking down on Tresaith beach from the Wales Coast Path - geograph.org.uk - 6024952.jpg,tresaith,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
296e221494,images,Rocks on Beach near Tresaith in Wales.jpg,tresaith,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
296e221494,images,The beach at Tresaith - geograph.org.uk - 6024949.jpg,tresaith,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
296e221494,images,Tresaith Beach - geograph.org.uk - 4574344.jpg,tresaith,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
296e221494,images,Tresaith Beach - geograph.org.uk - 4960117.jpg,tresaith,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
296e221494,images,Tresaith Beach - geograph.org.uk - 6896437.jpg,tresaith,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
296e221494,images,Tresaith Beach - geograph.org.uk - 7368113.jpg,tresaith,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
1d3a12b986,images,,tryfan-north-ridge,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
1d3a12b986,images,,tryfan-north-ridge,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
1d3a12b986,images,,tryfan-north-ridge,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
1d3a12b986,images,,tryfan-north-ridge,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
1d3a12b986,images,,tryfan-north-ridge,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
1d3a12b986,images,,tryfan-north-ridge,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
1d3a12b986,images,,tryfan-north-ridge,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
1d3a12b986,images,,tryfan-north-ridge,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
1d3a12b986,images,,tryfan-north-ridge,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
1d3a12b986,images,,tryfan-north-ridge,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
c780d80201,images,,tryfan-south-ridge,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
aab79228fb,images,Beach access near the car park at Tywyn - geograph.org.uk - 8147461.jpg,tywyn,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
aab79228fb,images,Beach and groyne at Tywyn - geograph.org.uk - 7511236.jpg,tywyn,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
aab79228fb,images,"Beach and groynes, Tywyn - geograph.org.uk - 7552132.jpg",tywyn,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
aab79228fb,images,Beach and promenade at Tywyn - geograph.org.uk - 6968250.jpg,tywyn,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
aab79228fb,images,Beach and sea defences at Tywyn - geograph.org.uk - 6960363.jpg,tywyn,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
aab79228fb,images,Beach at Tywyn - geograph.org.uk - 2511119.jpg,tywyn,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
aab79228fb,images,Beach at Tywyn - geograph.org.uk - 6974906.jpg,tywyn,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
aab79228fb,images,Beach at Tywyn - geograph.org.uk - 6974915.jpg,tywyn,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
aab79228fb,images,Beach at Tywyn - geograph.org.uk - 6974917.jpg,tywyn,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
aab79228fb,images,Beach at Tywyn - geograph.org.uk - 6974918.jpg,tywyn,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
9fb7bdac5f,images,,west-angle-bay,,content/images/beaches-south.csv,1.00,csv-only,subgroup=beaches-south
9fb7bdac5f,images,,west-angle-bay,,content/images/beaches-south.csv,1.00,csv-only,subgroup=beaches-south
9fb7bdac5f,images,,west-angle-bay,,content/images/beaches-south.csv,1.00,csv-only,subgroup=beaches-south
9fb7bdac5f,images,,west-angle-bay,,content/images/beaches-south.csv,1.00,csv-only,subgroup=beaches-south
9fb7bdac5f,images,,west-angle-bay,,content/images/beaches-south.csv,1.00,csv-only,subgroup=beaches-south
9fb7bdac5f,images,,west-angle-bay,,content/images/beaches-south.csv,1.00,csv-only,subgroup=beaches-south
9fb7bdac5f,images,,west-angle-bay,,content/images/beaches-south.csv,1.00,csv-only,subgroup=beaches-south
9fb7bdac5f,images,,west-angle-bay,,content/images/beaches-south.csv,1.00,csv-only,subgroup=beaches-south
9fb7bdac5f,images,,west-angle-bay,,content/images/beaches-south.csv,1.00,csv-only,subgroup=beaches-south
9fb7bdac5f,images,,west-angle-bay,,content/images/beaches-south.csv,1.00,csv-only,subgroup=beaches-south
0bfb296dad,images,,whiteford-sands,,content/images/beaches-south.csv,1.00,csv-only,subgroup=beaches-south
0bfb296dad,images,,whiteford-sands,,content/images/beaches-south.csv,1.00,csv-only,subgroup=beaches-south
0bfb296dad,images,,whiteford-sands,,content/images/beaches-south.csv,1.00,csv-only,subgroup=beaches-south
7e8af7e61c,images,,whitesands,,content/images/beaches-south.csv,1.00,csv-only,subgroup=beaches-south
7e8af7e61c,images,,whitesands,,content/images/beaches-south.csv,1.00,csv-only,subgroup=beaches-south
7e8af7e61c,images,,whitesands,,content/images/beaches-south.csv,1.00,csv-only,subgroup=beaches-south
7e8af7e61c,images,,whitesands,,content/images/beaches-south.csv,1.00,csv-only,subgroup=beaches-south
7e8af7e61c,images,,whitesands,,content/images/beaches-south.csv,1.00,csv-only,subgroup=beaches-south
7e8af7e61c,images,,whitesands,,content/images/beaches-south.csv,1.00,csv-only,subgroup=beaches-south
7e8af7e61c,images,,whitesands,,content/images/beaches-south.csv,1.00,csv-only,subgroup=beaches-south
7e8af7e61c,images,,whitesands,,content/images/beaches-south.csv,1.00,csv-only,subgroup=beaches-south
7e8af7e61c,images,,whitesands,,content/images/beaches-south.csv,1.00,csv-only,subgroup=beaches-south
7e8af7e61c,images,,whitesands,,content/images/beaches-south.csv,1.00,csv-only,subgroup=beaches-south
4e87e9f662,images,,y-garn-ogwen,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
4e87e9f662,images,,y-garn-ogwen,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
4e87e9f662,images,,y-garn-ogwen,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
4e87e9f662,images,,y-garn-ogwen,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
4e87e9f662,images,,y-garn-ogwen,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
4e87e9f662,images,,y-garn-ogwen,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
4e87e9f662,images,,y-garn-ogwen,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
4e87e9f662,images,,y-garn-ogwen,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
4e87e9f662,images,,y-garn-ogwen,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
4e87e9f662,images,,y-garn-ogwen,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
6106617a2e,images,A fine day on Ynyslas beach - geograph.org.uk - 6597158.jpg,ynyslas,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
6106617a2e,images,Aberdovey from Ynyslas - panoramio.jpg,ynyslas,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
6106617a2e,images,"Across the mouth of Afon Leri, Ynyslas - geograph.org.uk - 4206750.jpg",ynyslas,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
6106617a2e,images,Along Ynyslas beach towards Aberdovey - geograph.org.uk - 5647440.jpg,ynyslas,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
6106617a2e,images,Beach and sand dunes near Ynyslas - geograph.org.uk - 4934641.jpg,ynyslas,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
6106617a2e,images,"Beach parking, Ynyslas - geograph.org.uk - 4300996.jpg",ynyslas,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
6106617a2e,images,"Cobble bank, Ynyslas beach - geograph.org.uk - 6597154.jpg",ynyslas,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
6106617a2e,images,"Groynes, Ynyslas beach - geograph.org.uk - 6597174.jpg",ynyslas,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
6106617a2e,images,Nessie's cousin visits Ynyslas shingle beach - geograph.org.uk - 8067153.jpg,ynyslas,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
6106617a2e,images,Sand dunes and beach at Ynyslas - geograph.org.uk - 4934634.jpg,ynyslas,,content/images/beaches-north.csv,1.00,csv-only,subgroup=beaches-north
e1fa23d23d,images,,yr-aran,,content/images/mountains.csv,0.89,csv-only,subgroup=mountains
e1fa23d23d,images,,yr-aran,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
e1fa23d23d,images,,yr-aran,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
e1fa23d23d,images,,yr-aran,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
e1fa23d23d,images,,yr-aran,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
e1fa23d23d,images,,yr-aran,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
e1fa23d23d,images,,yr-aran,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
e1fa23d23d,images,,yr-aran,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
e1fa23d23d,images,,yr-aran,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
e1fa23d23d,images,,yr-aran,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
a8197e1948,images,,ysgyryd-fach,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
a8197e1948,images,,ysgyryd-fach,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
a8197e1948,images,,ysgyryd-fach,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
a8197e1948,images,,ysgyryd-fach,,content/images/mountains.csv,1.00,csv-only,subgroup=mountains
770e966bba,info,Aberdyfi Webcam,aberdyfi-webcam,Aberdyfi,content/info/webcams.csv,1.00,csv-only,subgroup=webcams
6f20156ca3,info,Aberporth Weather,aberporth-weather,Aberporth,content/info/webcams.csv,1.00,csv-only,subgroup=webcams
b647b1f0df,info,Abersoch Yacht Club,abersoch-yacht-club,Abersoch,content/info/webcams.csv,1.00,csv-only,subgroup=webcams
ed3647ddec,info,Aberystwyth Promenade,aberystwyth-promenade,Aberystwyth,content/info/webcams.csv,1.00,csv-only,subgroup=webcams
ce67a44f30,info,Angel Bay (Little Orme),angel-bay,north-wales,content/info/wildlife.csv,1.00,csv-only,subgroup=wildlife
174ea4ed01,info,Bala Lake Webcam,bala-lake-webcam,Bala,content/info/webcams.csv,1.00,csv-only,subgroup=webcams
87e32b0378,info,Bardsey Island (Ynys Enlli),bardsey-island,llyn-peninsula,content/info/wildlife.csv,1.00,csv-only,subgroup=wildlife
954042cac2,info,Barmouth Harbour,barmouth-harbour,Barmouth,content/info/webcams.csv,1.00,csv-only,subgroup=webcams
d641dbf278,info,Barry Island,barry-island,Barry,content/info/webcams.csv,1.00,csv-only,subgroup=webcams
db13d88ab3,info,Borth Beach,borth-beach,Borth,content/info/webcams.csv,1.00,csv-only,subgroup=webcams
bab54993be,info,Bosherston Lily Ponds,bosherston-lily-ponds,pembrokeshire,content/info/wildlife.csv,1.00,csv-only,subgroup=wildlife
200dca986d,info,Broad Haven Beach,broad-haven-beach,Broad Haven,content/info/webcams.csv,1.00,csv-only,subgroup=webcams
2a31f90495,info,Bwlch Nant yr Arian,bwlch-nant-yr-arian,mid-wales,content/info/wildlife.csv,1.00,csv-only,subgroup=wildlife
03a3b9b864,info,Cader Idris Weather,cader-idris-weather,Cader Idris,content/info/webcams.csv,1.00,csv-only,subgroup=webcams
af85fcb05b,info,Capel Curig Weather,capel-curig-weather,Capel Curig,content/info/webcams.csv,1.00,csv-only,subgroup=webcams
ba582e70e1,info,Cardiff Bay,cardiff-bay,Cardiff,content/info/webcams.csv,1.00,csv-only,subgroup=webcams
d68a3effbd,info,Cardigan Bay,cardigan-bay,Gwbert,content/info/webcams.csv,1.00,csv-only,subgroup=webcams
b3754e6ee8,info,New Quay (Cardigan Bay),cardigan-bay-dolphins-new-quay,mid-wales,content/info/wildlife.csv,1.00,csv-only,subgroup=wildlife
d76ac81cce,info,Caswell Bay Surf,caswell-bay-surf,Caswell Bay,content/info/webcams.csv,1.00,csv-only,subgroup=webcams
aa33a6bc0a,info,Cemlyn Bay,cemlyn-bay,anglesey,content/info/wildlife.csv,1.00,csv-only,subgroup=wildlife
e1d455e835,info,Conwy Castle,conwy-castle,Conwy,content/info/webcams.csv,1.00,csv-only,subgroup=webcams
fb2f7901a3,info,RSPB Conwy,conwy-rspb,north-wales,content/info/wildlife.csv,1.00,csv-only,subgroup=wildlife
1a612b5f5c,info,Cors Goch,cors-goch,anglesey,content/info/wildlife.csv,1.00,csv-only,subgroup=wildlife
bc9a9e574a,info,Dyfi Osprey Project,dyfi-osprey-project,mid-wales,content/info/wildlife.csv,1.00,csv-only,subgroup=wildlife
cd8326dd11,info,Elan Valley,elan-valley,mid-wales,content/info/wildlife.csv,1.00,csv-only,subgroup=wildlife
4d8ce627b2,info,Fishguard Harbour,fishguard-harbour,Fishguard,content/info/webcams.csv,1.00,csv-only,subgroup=webcams
cfee824277,info,Freshwater West Surf,freshwater-west-surf,Freshwater West,content/info/webcams.csv,1.00,csv-only,subgroup=webcams
1032424b8d,info,Gigrin Farm Red Kite Centre,gigrin-farm,mid-wales,content/info/wildlife.csv,1.00,csv-only,subgroup=wildlife
bdb825d018,info,Gilfach Nature Reserve,gilfach-farm,mid-wales,content/info/wildlife.csv,1.00,csv-only,subgroup=wildlife
54d85d7ace,info,Glaslyn Osprey Cam,glaslyn-osprey-cam,Porthmadog,content/info/webcams.csv,1.00,csv-only,subgroup=webcams
369b390fc1,info,Glaslyn Osprey Project,glaslyn-osprey-project,snowdonia,content/info/wildlife.csv,1.00,csv-only,subgroup=wildlife
d4fb7942bc,info,Goldcliff Lagoons,goldcliff-lagoons,south-wales,content/info/wildlife.csv,1.00,csv-only,subgroup=wildlife
35a2d96fec,info,Grassholm Island,grassholm-island,pembrokeshire,content/info/wildlife.csv,1.00,csv-only,subgroup=wildlife
c96b14ead7,info,Great Orme,great-orme-goats,north-wales,content/info/wildlife.csv,1.00,csv-only,subgroup=wildlife
055ea05bea,info,Gwaith Powdwr,gwaith-powdwr,snowdonia,content/info/wildlife.csv,1.00,csv-only,subgroup=wildlife
470696688c,info,Hawarden Airport,hawarden-airport,Hawarden,content/info/webcams.csv,1.00,csv-only,subgroup=webcams
e570e5f5dd,info,Hell's Mouth Surf,hell-s-mouth-surf,Porth Neigwl,content/info/webcams.csv,1.00,csv-only,subgroup=webcams
27aef3d019,info,Holyhead Breakwater,holyhead-breakwater,Holyhead,content/info/webcams.csv,1.00,csv-only,subgroup=webcams
ca9f14a28a,info,Kenfig National Nature Reserve,kenfig,south-wales,content/info/wildlife.csv,1.00,csv-only,subgroup=wildlife
ec3e4ae6a3,info,Lake Vyrnwy,lake-vyrnwy,mid-wales,content/info/wildlife.csv,1.00,csv-only,subgroup=wildlife
13fa97c9b1,info,Lake Vyrnwy Weather,lake-vyrnwy-weather,Lake Vyrnwy,content/info/webcams.csv,1.00,csv-only,subgroup=webcams
